first_generation,underrepresented,avg_sleep_hours,daytime_sleep_minutes,sleep_midpoint_minutes,bedtime_variability,nights_tracked_fraction,prior_gpa,term_gpa,gpa_change,term_load_z,under_6h_sleep,gpa_category,sleep_bracket_encoded,gpa_category_encoded,gender_Male,university_University of Notre Dame,university_University of Washington
0.0,0.0,0.5878570676103184,-0.30407546755602965,0.8838558716179217,1.6839977879559225,-1.1866484257868843,0.8200368031970847,4.0,0.5336033793838972,0.1238173606599698,0,Alto,5,1,1,0,0
0.0,1.0,0.20940377096647228,0.7434023799277055,-0.7073908521191257,-0.5824318101538941,0.7399536439248426,-2.246438731553609,2.84,0.9043943697868982,0.1238173606599698,0,Baixo,4,0,0,0,0
0.0,0.0,0.469590412409116,-0.4698375676964113,-0.972598639408633,-0.5686310634502839,-1.1866484257868843,0.7422732646996035,3.79,0.08865419090029582,-0.46847431512794513,0,Alto,5,1,1,0,0
0.0,0.0,-0.1808761911974938,0.4051811374224407,0.02815781760094561,-0.24131264671409133,-0.6058756279607407,1.3384603931802963,4.0,0.03921539217989567,1.6020683422812723,0,Alto,3,1,1,0,0
1.0,0.0,-2.901009260825135,1.391143678842018,2.401840775661734,2.7661323470833508,-0.41600759790219344,0.24977085421555306,2.55,-2.506882741920712,1.6020683422812723,1,Baixo,1,0,1,0,0
1.0,1.0,-1.5054627294509542,-1.0093068836713506,1.094849912334436,2.324992831750345,-0.8013280118445393,1.3384603931802963,3.63,-0.875402384147507,-0.17232847723398767,1,Alto,1,1,1,0,0
0.0,0.0,0.6115103986505582,-0.08776845491293794,1.185694568754046,0.873267654858222,0.5500856138662955,-2.246438731553609,2.79,1.102149564668499,-0.46847431512794513,0,Baixo,5,0,1,0,0
0.0,0.0,0.3631504227280345,1.0243015713624368,0.5131510639701564,2.467036058281132,0.1647651999239503,-0.8129975052500303,2.8,-0.875402384147507,-0.7633810490976601,0,Baixo,4,0,0,0,0
1.0,0.0,-1.6473827156923955,1.0344059412582671,0.07358014581075116,-0.23670968749999316,-0.41600759790219344,-1.3054999157340808,3.28,0.7807973729858979,0.4187240946296848,1,Baixo,1,0,0,0,0
0.0,1.0,1.1791903436163274,-0.1740680907688113,2.0282054952262394,0.3853993647789463,0.3546332299824975,-2.246438731553609,2.49,1.9426091429153014,-1.6505794588552902,0,Baixo,6,0,1,0,0
